Date,2020-11-25 14:00:57
Filename,STFMK-20201105-LW19-3184_20201125_140057_004.dat
Data Label,정상
Label_No,00
Motor Spec,L-PAHU-03S, 1760,55, 105.3,
Period,3SEC
Sample Rate,4000
0.2595,0.0012131677,
0.25975,0.0015844019,
0.26,0.0148827853,
0.26025,0.0150134461,
0.2605,0.0091987252,
0.26075,-0.0038905165,
0.261,0.0133388666,
0.26125,0.0052118041,
0.2615,-0.0108796358,
0.26175,-0.0072112922,
0.262,0.0089699402,
0.26225,-0.0008830270,
0.2625,0.0004936905,
0.26275,0.0157557204,
0.263,0.0125390738,
0.26325,0.0018173979,
0.2635,0.0055375351,
0.26375,-0.0004646772,
0.264,0.0099444315,
0.26425,0.0134835616,
0.2645,0.0058943350,
0.26475,0.0054259929,
0.265,0.0297517590,
0.26525,0.0052826572,
0.2655,0.0129267722,
0.26575,0.0168732125,
0.266,0.0113254180,
0.26625,-0.0133148804,
0.2665,-0.0026364671,
0.26675,-0.0160186552,
0.267,0.0214101207,
0.26725,-0.0121884216,
0.2675,-0.0124084018,
0.26775,0.0125671495,
0.268,-0.0045198645,
0.26825,-0.0079742782,
0.2685,-0.0049722791,
0.26875,0.0080919722,
0.269,-0.0034657656,
0.26925,0.0133634927,
0.2695,-0.0053064860,
0.26975,0.0002402382,
0.27,0.0085845198,
0.27025,-0.0098208692,
0.2705,-0.0057236049,
0.27075,0.0138405720,
0.271,0.0151380012,
0.27125,-0.0030563264,
0.2715,0.0040891999,
0.27175,0.0179174207,
0.272,0.0190907065,
0.27225,-0.0167653728,
0.2725,-0.0000347582,
0.27275,0.0033477782,
0.273,-0.0104430048,
0.27325,-0.0188304968,
0.2735,0.0131277442,
0.27375,0.0016102067,
0.274,-0.0007511978,
0.27425,0.0015517551,
0.2745,-0.0052078483,
0.27475,0.0084141335,
0.275,0.0049393247,
0.27525,0.0010110423,
0.2755,0.0148276901,
0.27575,0.0072828177,
0.276,-0.0054096375,
0.27625,0.0028524157,
0.2765,0.0059011062,
0.27675,-0.0074576018,
0.277,-0.0022517089,
0.27725,-0.0204027928,
0.2775,-0.0048344634,
0.27775,0.0024794985,
0.278,-0.0159807280,
0.27825,-0.0102024470,
0.2785,-0.0081986450,
0.27875,0.0131092910,
0.279,0.0151617499,
0.27925,-0.0070998888,
0.2795,0.0210521556,
0.27975,0.0121441679,
0.28,-0.0152233439,
0.28025,0.0145196440,
0.2805,0.0163158197,
0.28075,0.0095541021,
0.281,0.0060982066,
0.28125,0.0136925457,
0.2815,0.0133174397,
0.28175,0.0204562955,
0.282,0.0038171983,
0.28225,0.0125287101,
0.2825,0.0113198897,
0.28275,0.0107697956,
0.283,-0.0063254316,
0.28325,-0.0032540804,
0.2835,-0.0056206882,
0.28375,0.0110353213,
0.284,-0.0299575534,
0.28425,-0.0252700150,
0.2845,0.0080667371,
0.28475,0.0108037097,
0.285,0.0060670641,
0.28525,0.0090609686,
0.2855,0.0032407723,
0.28575,0.0053188447,
0.286,0.0038852412,
0.28625,-0.0159341656,
0.2865,-0.0073778513,
0.28675,0.0076264702,
0.287,-0.0028112354,
0.28725,-0.0144570675,
0.2875,0.0139698405,
0.28775,-0.0008042940,
0.288,-0.0188787803,
0.28825,-0.0226956792,
0.2885,0.0079574212,
0.28875,-0.0018480096,
0.289,-0.0018255971,
0.28925,0.0076731457,
0.2895,0.0105760116,
0.28975,-0.0069335522,
0.29,-0.0073524723,
0.29025,-0.0020124237,
0.2905,0.0025058319,
0.29075,-0.0080594923,
0.291,0.0050296099,
0.29125,0.0038102535,
0.2915,0.0246588532,
0.29175,0.0170935616,
0.292,-0.0052827597,
0.29225,0.0154843628,
0.2925,0.0288446713,
0.29275,0.0054138429,
0.293,0.0080699353,
0.29325,0.0048454585,
0.2935,0.0119305421,
0.29375,0.0058161863,
0.294,-0.0107936151,
0.29425,-0.0195717998,
0.2945,0.0077638319,
0.29475,-0.0012508996,
0.295,-0.0265749525,
0.29525,0.0125959590,
0.2955,0.0034925090,
0.29575,0.0048377742,
0.296,0.0036196618,
0.29625,0.0180906020,
0.2965,0.0128376670,
0.29675,0.0101620937,
0.297,-0.0006636435,
0.29725,0.0035830771,
0.2975,0.0130812591,
0.29775,-0.0008319224,
0.298,-0.0005533606,
0.29825,-0.0078198742,
0.2985,0.0156593341,
0.29875,-0.0176143199,
0.299,-0.0226502046,
0.29925,-0.0188064929,
0.2995,-0.0018857756,
0.29975,-0.0060274079,
0.3,-0.0115056615,
0.30025,-0.0129727377,
0.3005,0.0049310252,
0.30075,-0.0053096884,
0.301,-0.0141616082,
0.30125,0.0046928045,
0.3015,0.0029244341,
0.30175,0.0116325188,
0.302,0.0049368376,
0.30225,0.0132386470,
0.3025,0.0095459362,
0.30275,-0.0072039859,
0.303,-0.0076937652,
0.30325,0.0034634464,
0.3035,0.0032117059,
0.30375,-0.0002169074,
0.304,-0.0060849432,
0.30425,-0.0066715078,
0.3045,0.0019243953,
0.30475,-0.0196350031,
0.305,-0.0107141044,
0.30525,-0.0044373544,
0.3055,-0.0061180536,
0.30575,-0.0144971870,
0.306,-0.0051186234,
0.30625,0.0019304837,
0.3065,0.0018489852,
0.30675,0.0076506059,
0.307,-0.0038632064,
0.30725,-0.0076109660,
0.3075,0.0083063180,
0.30775,-0.0176223814,
0.308,-0.0251157228,
0.30825,-0.0016367720,
0.3085,-0.0013990866,
0.30875,-0.0050574057,
0.309,-0.0040169279,
0.30925,-0.0029316719,
0.3095,-0.0050888625,
0.30975,-0.0195131246,
0.31,-0.0072077010,
0.31025,-0.0104894107,
0.3105,-0.0050643948,
0.31075,-0.0365275852,
0.311,0.0000653210,
0.31125,-0.0109003168,
0.3115,-0.0017301355,
0.31175,-0.0317224823,
0.312,-0.0090601472,
0.31225,0.0051792474,
0.3125,-0.0042601405,
0.31275,-0.0109719252,
0.313,-0.0001779429,
0.31325,0.0127424430,
0.3135,-0.0040982971,
0.31375,-0.0088585429,
0.314,-0.0040666349,
0.31425,0.0126256896,
0.3145,-0.0043604588,
0.31475,-0.0150573421,
0.315,-0.0144335609,
0.31525,-0.0156939533,
0.3155,-0.0106448755,
0.31575,-0.0206352212,
0.316,-0.0274316147,
0.31625,0.0056325360,
0.3165,-0.0231338441,
0.31675,-0.0260497276,
0.317,0.0014784641,
0.31725,-0.0000731689,
0.3175,-0.0089143906,
0.31775,-0.0064342278,
0.318,0.0118814148,
0.31825,-0.0011672853,
0.3185,0.0080651976,
0.31875,0.0002798805,
0.319,-0.0044590230,
0.31925,-0.0140114548,
0.3195,-0.0034731654,
0.31975,-0.0077517461,
0.32,-0.0068721822,
0.32025,-0.0052619404,
0.3205,-0.0317026973,
0.32075,-0.0210828483,
0.321,-0.0082610380,
0.32125,-0.0135829123,
0.3215,-0.0162463505,
0.32175,-0.0135033531,
0.322,0.0062755896,
0.32225,0.0005042166,
0.3225,-0.0083875675,
0.32275,-0.0059185904,
0.323,0.0047334558,
0.32325,-0.0109462515,
0.3235,0.0015656771,
0.32375,-0.0042500859,
0.324,0.0127953850,
0.32425,0.0071742442,
0.3245,0.0046380162,
0.32475,-0.0038275414,
0.325,0.0140285641,
0.32525,0.0109346341,
0.3255,0.0038105277,
0.32575,-0.0263022464,
0.326,0.0127848703,
0.32625,-0.0042390460,
0.3265,-0.0242903288,
0.32675,-0.0088329278,
0.327,-0.0008085854,
0.32725,-0.0125245489,
0.3275,-0.0158483442,
0.32775,0.0086499518,
0.328,0.0068545663,
0.32825,0.0143737346,
0.3285,0.0080685820,
0.32875,0.0096413828,
0.329,0.0019421721,
0.32925,-0.0031208484,
0.3295,-0.0159411989,
0.32975,-0.0034115817,
0.33,0.0017573612,
0.33025,-0.0097789234,
0.3305,-0.0197415128,
0.33075,-0.0022096208,
0.331,0.0081513021,
0.33125,-0.0090163033,
0.3315,-0.0202950351,
0.33175,0.0071876030,
0.332,0.0090987701,
0.33225,-0.0034166847,
0.3325,-0.0099386349,
0.33275,0.0023792395,
0.333,0.0142938681,
0.33325,-0.0039118077,
0.3335,-0.0116515150,
0.33375,0.0076989289,
0.334,0.0086267423,
0.33425,0.0124227144,
0.3345,-0.0086943116,
0.33475,0.0197420828,
0.335,0.0123089068,
0.33525,0.0156023800,
0.3355,0.0054107970,
0.33575,0.0107118944,
0.336,0.0286264978,
0.33625,0.0083687231,
0.3365,0.0080575896,
0.33675,0.0086207511,
0.337,0.0120980246,
0.33725,-0.0125409672,
0.3375,-0.0066929539,
0.33775,0.0007089449,
0.338,0.0060705300,
0.33825,-0.0110505354,
0.3385,0.0054274146,
0.33875,0.0080864541,
0.339,0.0140144033,
0.33925,0.0068046288,
0.3395,0.0078431368,
0.33975,0.0089223757,
0.34,0.0168626364,
0.34025,0.0119983573,
0.3405,0.0086837318,
0.34075,0.0135892592,
0.341,-0.0076903235,
0.34125,0.0011530772,
0.3415,-0.0065482873,
0.34175,-0.0017609110,
0.342,-0.0126042832,
0.34225,-0.0232182071,
0.3425,-0.0074192737,
0.34275,-0.0005987232,
0.343,0.0089568775,
0.34325,-0.0077837817,
0.3435,0.0027332641,
0.34375,0.0146025158,
0.344,0.0144968824,
0.34425,-0.0073342626,
0.3445,0.0110179540,
0.34475,0.0135996509,
0.345,0.0101361191,
0.34525,-0.0006830241,
0.3455,0.0040300107,
0.34575,0.0148808034,
0.346,0.0157724191,
0.34625,0.0121683301,
0.3465,-0.0178839751,
0.34675,0.0129583925,
0.347,0.0057543279,
0.34725,-0.0033409197,
0.3475,-0.0168630779,
0.34775,0.0069877096,
0.348,-0.0218711831,
0.34825,-0.0111324145,
0.3485,-0.0077095060,
0.34875,0.0141261611,
0.349,-0.0005126282,
0.34925,-0.0105159655,
0.3495,-0.0057044760,
0.34975,0.0084428880,
0.35,0.0006434734,
0.35025,0.0025615441,
0.3505,0.0063731805,
0.35075,0.0031815735,
0.351,0.0069350600,
0.35125,-0.0094687026,
0.3515,-0.0104945209,
0.35175,0.0053092865,
0.352,-0.0044759996,
0.35225,-0.0149698481,
0.3525,-0.0160165951,
0.35275,-0.0106957294,
0.353,-0.0178136453,
0.35325,-0.0178963281,
0.3535,0.0033273990,
0.35375,-0.0011933807,
0.354,-0.0056369826,
0.35425,-0.0061921552,
0.3545,-0.0000823914,
0.35475,-0.0126398057,
0.355,-0.0006243763,
0.35525,-0.0024309794,
0.3555,0.0018175236,
0.35575,0.0088006668,
0.356,0.0005093311,
0.35625,-0.0111732818,
0.3565,0.0057231477,
0.35675,0.0127193388,
0.357,0.0006806105,
0.35725,-0.0149777066,
0.3575,0.0125009790,
0.35775,0.0090256566,
0.358,0.0067820451,
0.35825,-0.0194262750,
0.3585,-0.0053070434,
0.35875,-0.0007762826,
0.359,-0.0168929454,
0.35925,-0.0058841715,
0.3595,0.0052465862,
0.35975,0.0086873043,
0.36,-0.0067875013,
0.36025,0.0013402780,
0.3605,0.0076868897,
0.36075,0.0159357954,
0.361,-0.0003298123,
0.36125,-0.0026144153,
0.3615,-0.0018923321,
0.36175,0.0115916710,
0.362,-0.0107527701,
0.36225,-0.0163203869,
0.3625,0.0154238883,
0.36275,-0.0096925674,
0.363,-0.0068701147,
0.36325,0.0053200196,
0.3635,-0.0044340203,
0.36375,-0.0061240504,
0.364,-0.0336819366,
0.36425,-0.0074598808,
0.3645,0.0018825290,
0.36475,0.0056531602,
0.365,0.0005297419,
0.36525,0.0048007751,
0.3655,0.0041383142,
0.36575,0.0078976732,
0.366,-0.0055878023,
0.36625,0.0143467076,
0.3665,0.0117567647,
0.36675,0.0120230345,
0.367,-0.0012719778,
0.36725,0.0249728449,
0.3675,0.0213827230,
0.36775,0.0328586511,
0.368,0.0020424996,
0.36825,0.0038629477,
0.3685,0.0225057788,
0.36875,0.0103157628,
0.369,0.0081400648,
0.36925,0.0043842024,
0.3695,0.0112549299,
0.36975,0.0051638959,
0.37,-0.0025902600,
0.37025,0.0193306021,
0.3705,0.0067995340,
0.37075,0.0050190976,
0.371,0.0135786077,
0.37125,0.0134943975,
0.3715,0.0181473773,
0.37175,0.0240513403,
0.372,0.0167455189,
0.37225,0.0120268334,
0.3725,0.0201721936,
0.37275,0.0183227491,
0.373,-0.0010059128,
0.37325,0.0143310539,
0.3735,0.0055597485,
0.37375,-0.0119559150,
0.374,-0.0219118409,
0.37425,-0.0064165639,
0.3745,0.0084498608,
0.37475,0.0054599973,
0.375,-0.0009747286,
0.37525,0.0148880063,
0.3755,0.0246364046,
0.37575,0.0004309797,
0.376,0.0108528435,
0.37625,0.0143926889,
0.3765,0.0229051001,
0.37675,0.0207905471,
0.377,0.0109075848,
0.37725,0.0059998310,
0.3775,0.0340776071,
0.37775,0.0012511933,
0.378,-0.0003907366,
0.37825,0.0211737975,
0.3785,0.0212321468,
0.37875,0.0030938894,
0.379,0.0001892001,
0.37925,0.0127212573,
0.3795,0.0134859420,
0.37975,0.0107136201,
0.38,0.0071371160,
0.38025,0.0130201355,
0.3805,0.0013464072,
0.38075,0.0044546584,
0.381,-0.0071357475,
0.38125,0.0194247104,
0.3815,0.0178632587,
0.38175,0.0054422771,
0.382,0.0026234468,
0.38225,0.0145433201,
0.3825,0.0049877404,
0.38275,-0.0000232073,
0.383,0.0097815450,
0.38325,0.0085606882,
0.3835,0.0163999256,
0.38375,0.0066179438,
0.384,0.0066583608,
0.38425,0.0174096655,
0.3845,0.0168407485,
0.38475,-0.0054109232,
0.385,-0.0111573208,
0.38525,-0.0169924330,
0.3855,0.0000459258,
0.38575,-0.0011499776,
0.386,-0.0157294124,
0.38625,0.0121679818,
0.3865,-0.0115788458,
0.38675,-0.0165360365,
0.387,-0.0106470454,
0.38725,0.0125071863,
0.3875,-0.0005694669,
0.38775,0.0001693789,
0.388,0.0134514589,
0.38825,0.0120694647,
0.3885,0.0090166107,
0.38875,-0.0131382095,
0.389,-0.0007354679,
0.38925,0.0173049271,
0.3895,0.0154511984,
0.38975,-0.0081033502,
0.39,0.0127213467,
0.39025,0.0170516204,
0.3905,0.0069943485,
0.39075,-0.0131901018,
0.391,-0.0228810161,
0.39125,-0.0146843130,
0.3915,-0.0096988408,
0.39175,-0.0133238621,
0.392,-0.0098792501,
0.39225,0.0014522938,
0.3925,-0.0104888733,
0.39275,-0.0071494803,
0.393,-0.0018437919,
0.39325,-0.0121457409,
0.3935,0.0058128498,
0.39375,-0.0058501801,
0.394,-0.0134587651,
0.39425,0.0110941920,
0.3945,0.0065906625,
0.39475,-0.0021643837,
0.395,-0.0002890662,
0.39525,-0.0004926428,
0.3955,-0.0263808370,
0.39575,-0.0332254954,
0.396,-0.0276557878,
0.39625,-0.0147815244,
0.3965,-0.0236556418,
0.39675,-0.0142178452,
0.397,0.0014904760,
0.39725,-0.0055962978,
0.3975,-0.0020071929,
0.39775,-0.0036421469,
0.398,-0.0062235706,
0.39825,0.0025208532,
0.3985,-0.0037620375,
0.39875,0.0005487900,
0.399,0.0029989085,
0.39925,0.0038155136,
0.3995,-0.0150477653,
0.39975,-0.0091354325,
0.4,-0.0064768838,
0.40025,0.0051294053,
0.4005,-0.0127366465,
0.40075,-0.0267827716,
0.401,-0.0003579598,
0.40125,-0.0020215416,
0.4015,-0.0103176907,
0.40175,-0.0181668606,
0.402,-0.0118648428,
0.40225,-0.0121546127,
0.4025,-0.0262004342,
0.40275,-0.0162941199,
0.403,0.0031213681,
0.40325,-0.0119432518,
0.4035,-0.0161794592,
0.40375,-0.0061171446,
0.404,0.0090628816,
0.40425,0.0009855767,
0.4045,-0.0071009500,
0.40475,-0.0070688031,
0.405,0.0007632949,
0.40525,0.0042948099,
0.4055,-0.0054599801,
0.40575,-0.0055844309,
0.406,-0.0130328992,
0.40625,-0.0060491040,
0.4065,-0.0255261287,
0.40675,-0.0096524050,
0.407,-0.0047404934,
0.40725,-0.0020481753,
0.4075,-0.0230896883,
0.40775,-0.0109719131,
0.408,0.0118164457,
0.40825,-0.0031584394,
0.4085,-0.0207638144,
0.40875,0.0051412070,
0.409,0.0056190239,
0.40925,-0.0074654222,
0.4095,0.0020937526,
0.40975,-0.0108868331,
0.41,0.0007182468,
0.41025,-0.0025764082,
0.4105,-0.0381839462,
0.41075,0.0031243409,
0.411,-0.0026845727,
0.41125,-0.0088773724,
0.4115,0.0046344004,
0.41175,0.0091380598,
0.412,-0.0006045132,
0.41225,-0.0033007471,
0.4125,0.0046225805,
0.41275,-0.0436535180,
0.413,-0.0028107027,
0.41325,0.0020644704,
0.4135,-0.0120131224,
0.41375,-0.0039198971,
0.414,-0.0003037663,
0.41425,-0.0072862585,
0.4145,-0.0132886590,
0.41475,0.0058664191,
0.415,0.0058257077,
0.41525,-0.0164997429,
0.4155,-0.0035536729,
0.41575,0.0073498813,
0.416,0.0172893126,
0.41625,-0.0026326105,
0.4165,0.0012886674,
0.41675,-0.0029698075,
0.417,-0.0001516768,
0.41725,-0.0211487431,
0.4175,-0.0321448445,
0.41775,-0.0058049858,
0.418,0.0089110639,
0.41825,-0.0073781400,
0.4185,-0.0149529930,
0.41875,0.0042967726,
0.419,0.0029523750,
0.41925,-0.0086510079,
0.4195,-0.0189816542,
0.41975,0.0274668448,
0.42,-0.0030208272,
0.42025,0.0125167752,
0.4205,0.0198487919,
0.42075,0.0136980219,
0.421,0.0143065210,
0.42125,-0.0002285877,
0.4215,0.0016542320,
0.42175,0.0246912502,
0.422,0.0181582496,
0.42225,-0.0184825212,
0.4225,-0.0011633867,
0.42275,-0.0177548695,
0.423,-0.0255609453,
0.42325,-0.0108388150,
0.4235,-0.0152518218,
0.42375,-0.0016294364,
0.424,-0.0070568337,
0.42425,-0.0075575733,
0.4245,-0.0052796351,
0.42475,0.0158930346,
0.425,-0.0030841324,
0.42525,0.0043181418,
0.4255,-0.0004666703,
0.42575,0.0094260564,
0.426,0.0052707507,
0.42625,0.0033357246,
0.4265,-0.0049111964,
0.42675,0.0094840387,
0.427,-0.0084378039,
0.42725,-0.0096865995,
0.4275,0.0025116126,
0.42775,-0.0032348628,
0.428,-0.0291310251,
0.42825,-0.0229849685,
0.4285,-0.0114118503,
0.42875,-0.0117604211,
0.429,0.0019522246,
0.42925,-0.0037414907,
0.4295,-0.0088017173,
0.42975,-0.0172638427,
0.43,0.0085084634,
0.43025,-0.0022072855,
0.4305,0.0109252073,
0.43075,0.0194340739,
0.431,0.0090087503,
0.43125,0.0020996679,
0.4315,0.0138593940,
0.43175,0.0251394510,
0.432,-0.0078457333,
0.43225,0.0112139704,
0.4325,0.0110147577,
0.43275,0.0094065880,
0.433,0.0024437052,
0.43325,-0.0069610514,
0.4335,-0.0087906644,
0.43375,0.0185293108,
0.434,-0.0153558096,
0.43425,-0.0147717670,
0.4345,0.0105811302,
0.43475,0.0070894789,
0.435,-0.0077646235,
0.43525,-0.0118095996,
0.4355,0.0084455656,
0.43575,-0.0057916301,
0.436,0.0033010789,
0.43625,0.0036805959,
0.4365,0.0106263515,
0.43675,0.0048959963,
0.437,-0.0020338218,
0.43725,-0.0172444284,
0.4375,-0.0070701586,
0.43775,-0.0074002184,
0.438,0.0060575940,
0.43825,-0.0098915296,
0.4385,-0.0143497810,
0.43875,0.0068641873,
0.439,-0.0314630270,
0.43925,-0.0265784860,
0.4395,0.0082963845,
0.43975,-0.0055229478,
0.44,-0.0202463157,
0.44025,-0.0216247998,
0.4405,0.0096357893,
0.44075,0.0048991535,
0.441,-0.0059677502,
0.44125,0.0000936225,
0.4415,0.0151175801,
0.44175,-0.0099021327,
0.442,0.0062432885,
0.44225,0.0032191908,
0.4425,0.0076156249,
0.44275,0.0002100595,
0.443,-0.0070335316,
0.44325,-0.0026831133,
0.4435,0.0108045656,
0.44375,0.0032949303,
0.444,-0.0162349679,
0.44425,-0.0094344933,
0.4445,-0.0063270153,
0.44475,-0.0165937264,
0.445,-0.0177308582,
0.44525,-0.0005609013,
0.4455,-0.0043612462,
0.44575,-0.0074271020,
0.446,-0.0023935353,
0.44625,-0.0061955219,
0.4465,0.0104889870,
0.44675,0.0050727515,
0.447,-0.0068580145,
0.44725,0.0095785074,
0.4475,-0.0035526901,
0.44775,0.0010403320,
0.448,0.0096690813,
0.44825,-0.0031836007,
0.4485,0.0099999262,
0.44875,-0.0059024505,
0.449,-0.0104848165,
0.44925,-0.0114075821,
0.4495,0.0134718437,
0.44975,-0.0219798665,
0.45,-0.0220236536,
0.45025,0.0009326684,
0.4505,0.0004865341,
0.45075,-0.0078517962,
0.451,-0.0178620927,
0.45125,-0.0032504075,
0.4515,0.0007168674,
0.45175,0.0145114232,
0.452,0.0020278520,
0.45225,0.0081739957,
0.4525,0.0202430971,
0.45275,-0.0084537352,
0.453,-0.0030170288,
0.45325,0.0175908599,
0.4535,0.0049919826,
0.45375,0.0007475411,
0.454,0.0169414170,
0.45425,-0.0019529050,
0.4545,0.0156251024,
0.45475,0.0069703180,
0.455,0.0029166439,
0.45525,-0.0089239245,
0.4555,0.0076450491,
0.45575,-0.0084911808,
0.456,0.0013755194,
0.45625,0.0252341460,
0.4565,0.0129133146,
0.45675,-0.0104645565,
0.457,-0.0020935806,
0.45725,0.0077634528,
0.4575,0.0049991691,
0.45775,0.0079407459,
0.458,0.0067805988,
0.45825,0.0147361318,
0.4585,0.0168475043,
0.45875,-0.0042910576,
0.459,0.0229944680,
0.45925,0.0017227507,
0.4595,0.0104620820,
0.45975,0.0137710935,
0.46,0.0259532668,
0.46025,-0.0275794510,
0.4605,-0.1082405001,
0.46075,-0.0261432473,
0.461,-0.0415995568,
0.46125,0.0124208909,
0.4615,0.0196281932,
0.46175,-0.0048870416,
0.462,-0.0301587060,
0.46225,-0.0019528195,
0.4625,0.0191095453,
0.46275,-0.0275020096,
0.463,0.0218171701,
0.46325,0.0217281934,
0.4635,0.0123252179,
0.46375,0.0089202411,
0.464,0.0300483555,
0.46425,0.0236128252,
0.4645,0.0096733337,
0.46475,0.0179560147,
0.465,0.0084560839,
0.46525,0.0211366564,
0.4655,0.0145192463,
0.46575,0.0167579316,
0.466,-0.0044061705,
0.46625,0.0201835651,
0.4665,-0.0126976343,
0.46675,-0.0195563361,
0.467,-0.0107646491,
0.46725,-0.0053493609,
0.4675,0.0096929595,
0.46775,0.0103186583,
0.468,0.0131786373,
0.46825,0.0250523016,
0.4685,0.0149209574,
0.46875,0.0166548863,
0.469,0.0223929081,
0.46925,0.0224083774,
0.4695,0.0113025121,
0.46975,0.0132028442,
0.47,0.0090801092,
0.47025,0.0142739145,
0.4705,-0.0107846968,
0.47075,-0.0034497292,
0.471,0.0116627719,
0.47125,-0.0014026159,
0.4715,-0.0062587019,
0.47175,0.0085917162,
0.472,0.0083014844,
0.47225,0.0140803484,
0.4725,0.0056589837,
0.47275,0.0130871078,
0.473,0.0137120169,
0.47325,0.0301252231,
0.4735,0.0137564894,
0.47375,0.0130139198,
0.474,0.0279089808,
0.47425,0.0123771848,
0.4745,0.0098565398,
0.47475,0.0031003309,
0.475,0.0261124801,
0.47525,0.0088150762,
0.4755,-0.0069883596,
0.47575,-0.0000321139,
0.476,0.0108744092,
0.47625,0.0100358836,
0.4765,0.0212690942,
0.47675,0.0029001818,
0.477,0.0063527254,
0.47725,0.0216168538,
0.4775,-0.0106870905,
0.47775,-0.0009065920,
0.478,-0.0030227210,
0.47825,0.0051409802,
0.4785,-0.0098749511,
0.47875,0.0113765784,
0.479,0.0147980275,
0.47925,-0.0183661096,
0.4795,0.0099724401,
0.47975,0.0052052420,
0.48,-0.0122187482,
0.48025,-0.0093188863,
0.4805,0.0101778917,
0.48075,-0.0143726822,
0.481,-0.0053342367,
0.48125,-0.0199913941,
0.4815,0.0059840088,
0.48175,-0.0185667723,
0.482,0.0198219977,
0.48225,-0.0177217145,
0.4825,-0.0170254167,
0.48275,-0.0224894807,
0.483,0.0028665913,
0.48325,0.0030080499,
0.4835,-0.0126857040,
0.48375,-0.0178979710,
0.484,-0.0094216010,
0.48425,0.0093192877,
0.4845,-0.0089179575,
0.48475,0.0061860583,
0.485,0.0114587275,
0.48525,0.0097187804,
0.4855,-0.0133620203,
0.48575,0.0018807817,
0.486,0.0090689780,
0.48625,0.0105234804,
0.4865,-0.0174632389,
0.48675,0.0035697173,
0.487,0.0048539294,
0.48725,-0.0187155064,
0.4875,-0.0266664475,
0.48775,-0.0298658758,
0.488,-0.0106486641,
0.48825,-0.0266830996,
0.4885,-0.0121043706,
0.48875,-0.0030171089,
0.489,-0.0146624371,
0.48925,-0.0163710155,
0.4895,-0.0232549794,
0.48975,-0.0129175270,
0.49,-0.0146634141,
0.49025,-0.0083628772,
0.4905,-0.0232607983,
0.49075,-0.0138209593,
0.491,-0.0048827650,
0.49125,-0.0050483807,
0.4915,-0.0111709917,
0.49175,0.0060046376,
0.492,-0.0085365847,
0.49225,-0.0026983484,
0.4925,-0.0033477535,
0.49275,-0.0014294090,
0.493,-0.0047515095,
0.49325,-0.0172939692,
0.4935,0.0005249863,
0.49375,0.0055140438,
0.494,0.0143138459,
0.49425,-0.0331891179,
0.4945,-0.0127367359,
0.49475,0.0042270245,
0.495,-0.0026947793,
0.49525,-0.0210626628,
0.4955,0.0062995059,
0.49575,0.0008864740,
0.496,0.0042640539,
0.49625,0.0091022197,
0.4965,-0.0013325138,
0.49675,0.0095419819,
0.497,0.0162647273,
0.49725,0.0020959815,
0.4975,-0.0284643006,
0.49775,0.0063051935,
0.498,-0.0047323490,
0.49825,-0.0118288575,
0.4985,-0.0239804946,
0.49875,-0.0049025686,
0.499,-0.0126555860,
0.49925,-0.0156500340,
0.4995,0.0144415246,
0.49975,0.0064000133,
0.5,0.0117368242,
0.50025,0.0150102042,
0.5005,0.0110015459,
0.50075,0.0182261690,
0.501,0.0142849069,
0.50125,0.0033354501,
0.5015,0.0009368668,
0.50175,0.0157113392,
0.502,0.0149727203,
0.50225,0.0038056667,
0.5025,0.0045380024,
0.50275,0.0034804048,
0.503,-0.0286874399,
0.50325,-0.0174947195,
0.5035,-0.0058438182,
0.50375,0.0037252451,
0.504,-0.0208639652,
0.50425,-0.0216436312,
0.5045,-0.0004898809,
0.50475,0.0171761494,
0.505,0.0049696881,
0.50525,-0.0023738223,
0.5055,0.0075084418,
0.50575,0.0211472660,
0.506,0.0089463992,
0.50625,0.0016118832,
0.5065,0.0190603584,
0.50675,0.0122128297,
0.507,0.0048405551,
0.50725,-0.0145394597,
0.5075,0.0114204567,
0.50775,0.0218599811,
0.508,0.0184188522,
0.50825,-0.0168970022,
0.5085,0.0148215778,
0.50875,0.0055733644,
0.509,0.0035084975,
0.50925,-0.0050910139,
0.5095,0.0095289070,
0.50975,-0.0007215727,
0.51,-0.0123041905,
0.51025,0.0017328898,
0.5105,0.0090874862,
0.51075,0.0106192119,
0.511,-0.0032745712,
0.51125,-0.0012266280,
0.5115,0.0025248532,
0.51175,0.0073440578,
0.512,0.0066402829,
0.51225,0.0034120933,
0.5125,0.0056231357,
0.51275,-0.0057097157,
0.513,-0.0030678303,
0.51325,-0.0076958910,
0.5135,0.0037888908,
0.51375,-0.0006925847,
0.514,-0.0192533843,
0.51425,-0.0166785009,
0.5145,0.0054995399,
0.51475,-0.0108771538,
0.515,-0.0053449031,
0.51525,-0.0056573572,
0.5155,0.0056248908,
0.51575,-0.0014507179,
0.516,-0.0119745359,
0.51625,-0.0011692174,
0.5165,0.0119159669,
0.51675,0.0021525142,
0.517,-0.0033566831,
0.51725,0.0276833866,
0.5175,0.0098822583,
